450461.831	3951342.843
450462.685	3951341.644
450682.327	3951215.199
450683.889	3951216.796
450685.416	3951218.16
450687.205	3951219.546
450688.764	3951220.592
450690.404	3951221.477
450661.902	3951225.955
450662.897	3951224.571
450663.516	3951223.318
450664.111	3951222.275
450664.73	3951221.147
450665.209	3951220.152
450665.625	3951219.205
450676.395	3951259.455
450675.43	3951258.782
450674.499	3951258.173
450673.466	3951257.577
450672.239	3951257.007
450671.215	3951256.464
450670.402	3951256.061
450960.855	3951167.884
450960.924	3951168.58
450960.966	3951169.487
450960.947	3951170.335
450960.888	3951171.122
450960.736	3951171.915
450960.495	3951172.755
450960.218	3951173.539
450959.853	3951174.278
450959.432	3951174.941
450958.968	3951175.598
450958.441	3951176.183
450957.947	3951176.692
450957.457	3951177.132
450956.809	3951177.579
450956.152	3951178
450955.515	3951178.334
450954.884	3951178.638
450954.118	3951178.875
450953.585	3951179.014
450952.953	3951179.168
450952.264	3951179.221
450951.648	3951179.215
450950.98	3951179.167
450950.1	3951179.05
450949.431	3951178.895
450949.362	3951178.87
450948.594	3951178.589
450947.916	3951178.289
450947.375	3951178.016
450946.63	3951177.519
450945.986	3951176.98
450945.41	3951176.398
450944.946	3951175.833
450944.518	3951175.222
450944.122	3951174.614
450943.741	3951173.797
450943.324	3951172.792
450943.049	3951171.636
450942.867	3951170.336
450942.857	3951168.685
450943.018	3951167.521
450943.309	3951166.477
450943.799	3951165.413
450944.479	3951164.27
450945.4	3951163.207
450945.503	3951163.114
450946.509	3951162.196
450947.511	3951161.628
450948.725	3951161.105
450949.786	3951160.786
450951.314	3951160.613
450952.873	3951160.689
450954.19	3951160.983
450955.267	3951161.362
450956.29	3951161.911
450957.357	3951162.53
450958.328	3951163.303
450959.024	3951164.074
450959.73	3951165.067
450960.282	3951166.101
450960.61	3951166.96
450960.846	3951167.8
450960.855	3951167.884
450965.48	3951175.746
450966.082	3951177.042
450966.993	3951178.992
450965.485	3951177.399
450965.639	3951177.424
450965.846	3951177.534
450966.063	3951177.75
450967.388	3951180.298
450509.146	3951682.944
450509.215	3951683.743
450509.749	3951685.876
450510.317	3951687.905
450510.845	3951689.949
450511.445	3951692.131
450512.093	3951694.66
450512.666	3951697.077
450513.29	3951699.204
450513.677	3951700.674
450514.064	3951702.145
450514.827	3951704.993
450515.577	3951706.919
450516.271	3951708.812
450517.04	3951710.499
450518.136	3951712.6
450519.461	3951714.942
450520.837	3951716.958
450522.018	3951718.601
450523.671	3951720.701
450525.453	3951722.674
450526.697	3951723.868
450528.677	3951725.517
450530.352	3951726.816
450532.167	3951728.093
450534.12	3951729.369
450536.639	3951730.775
450538.984	3951731.933
450541.523	3951732.927
450543.482	3951733.6
450545.097	3951734.072
450546.712	3951734.544
450548.995	3951735.05
450551.371	3951735.446
450553.054	3951735.675
450555.136	3951735.872
450557.839	3951735.996
450560.471	3951735.979
450562.143	3951735.849
450563.741	3951735.649
450565.437	3951735.309
450567.669	3951734.764
450569.878	3951734.138
450572.396	3951733.469
450575.114	3951732.759
450576.572	3951732.378
450578.031	3951731.997
450580.853	3951731.241
450583.109	3951730.622
450585.394	3951730.012
450587.554	3951729.431
450589.863	3951728.817
450592.057	3951728.2
450594.023	3951727.698
450596.436	3951727.071
450598.589	3951726.507
450600.872	3951725.854
450603.006	3951725.286
450605.529	3951724.64
450607.618	3951724.09
450609.469	3951723.567
450611.331	3951723.049
450613.075	3951722.584
450614.789	3951722.146
450616.561	3951721.668
450618.419	3951721.212
450620.132	3951720.707
450622.139	3951720.198
450623.596	3951719.801
450625.315	3951719.313
450626.713	3951718.96
450628.467	3951718.495
450630.39	3951717.99
450631.935	3951717.562
450633.987	3951717.01
450635.663	3951716.562
450637.349	3951716.093
450639.15	3951715.644
450641.056	3951715.134
450642.893	3951714.641
450644.6	3951714.183
450646.35	3951713.741
450647.916	3951713.298
450649.389	3951712.913
450650.836	3951712.506
450652.751	3951712.043
450654.368	3951711.585
450656.99	3951710.872
450659.352	3951710.284
450661.361	3951709.752
450663.712	3951709.144
450665.921	3951708.575
450668.37	3951707.856
450668.895	3951707.715
450509.702	3951682.78
450509.759	3951683.519
450510.252	3951685.484
450510.746	3951687.45
450511.408	3951689.954
450512.07	3951692.458
450512.731	3951694.962
450513.393	3951697.466
450514.055	3951699.97
450514.717	3951702.474
450515.503	3951704.893
450516.29	3951707.311
450517.008	3951708.993
450517.727	3951710.676
450518.714	3951712.566
450520.002	3951714.578
450521.29	3951716.589
450522.722	3951718.478
450524.153	3951720.367
450525.164	3951721.553
450526.622	3951723.012
450528.607	3951724.744
450530.071	3951725.925
450532.124	3951727.327
450532.414	3951727.518
450532.462	3951727.556
450533.386	3951728.18
450534.784	3951729.023
450536.182	3951729.867
450538.283	3951730.887
450540.385	3951731.908
450541.778	3951732.468
450542.199	3951732.617
450543.608	3951733.108
450545.595	3951733.653
450547.583	3951734.199
450549.334	3951734.555
450551.085	3951734.912
450554.074	3951735.157
450557.063	3951735.402
450558.917	3951735.395
450560.771	3951735.389
450563.362	3951735.168
