450748.9483726925,3951695.79726719,288.3
450748.8580151745,3951695.816254053,288.2
450748.7827343305,3951695.835157297,288.2
450748.7526835093,3951695.853809677,287.9
450748.6322751716,3951695.891448922,287.8
450748.5419176552,3951695.910435787,288.2
450751.6366525759,3952261.999778638,288.9
450748.3614076747,3951695.9853798,288.4
450748.3012035109,3951696.004199424,288.4
450748.2259226672,3951696.023102672,288.3
450748.0904376608,3951696.060825548,288.3
450748.0151568226,3951696.079728796,88.3
450747.9097226363,3951696.098799293,288.4
450747.8192625957,3951696.099301029,288.7
450747.7440842817,3951696.136689418,288
450726.5916140543,3951696.272522699,287.1
450747.5934200777,3951696.156010786,286.4
450747.5030625661,3951696.174997664,285.9
450747.4128075858,3951696.212469678,285.8
450747.3675775649,3951696.212720549,285.2
450747.1720934612,3951696.306233345,284.9
450747.0968126246,3951696.325136604,284.6
450747.0515826043,3951696.325387476,284.2
450746.9009184047,3951696.344708855,283.8
450746.7954842261,3951696.363779363,130519
450746.6900500433,3951696.382849874,284
450746.5996925381,3951696.401836761,284.5
450746.5545650463,3951696.420572772,284.3
450746.4189775219,3951696.439810535,283.8
450746.313645874,3951696.477366187,283.9
450746.1176491299,3951696.478453318,283.8
450746.027394156,3951696.515925349,283.7
450745.9522158553,3951696.553313753,284.8
450745.8618583533,3951696.572300648,284.6
450745.7715008471,3951696.591287542,283.3
450745.6509899989,3951696.610441691,283.2
450745.5455558237,3951696.629512215,283.1
450745.5003258093,3951696.629763096,283.1
450745.3648408208,3951696.667486012,282.7
450745.3196108022,3951696.667736893,281.7
450745.1394084682,3951696.798136383,281.5
450745.0188976242,3951696.81729054,281.3
450744.8983867784,3951696.836444699,279.8
450744.8081318109,3951696.873916741,280
450744.7630043344,3951696.892652762,281.3
450744.6123401465,3951696.911974181,281
450744.4918293028,3951696.931128345,280
450744.3713184619,3951696.950282511,279.3
450744.2508076214,3951696.96943668,279.5
450744.2055776065,3951696.969687567,280.1
450747.3251995463,3952272.930271926,280.1
450744.0252727566,3951697.081601941,280
450743.9650686067,3951697.100421595,279.9
450743.7844561537,3951697.156880564,279.5
450743.739328676,3951697.175616589,280.3
450743.603843703,3951697.213339534,280.3
450743.4833328653,3951697.232493712,281.6
450743.3628220328,3951697.251647892,282
450743.2273370647,3951697.289370842,282.2
450681.0663222113,3951697.652882548,282.5
450743.0773906508,3951697.438088249,282.5
450742.9568798218,3951697.457242436,282.9
450742.851650736,3951697.513283269,284.4
519668.9228491816,655878605694.9728,285.6
450742.6259108226,3951697.58847829,285
450742.5355533377,3951697.607465217,285.5
450742.4904258649,3951697.626201252,285.4
450742.3398642379,3951697.664007846,285.9
450742.2193534064,3951697.683162042,130519
450742.0988425802,3951697.702316239,286.7
450742.0536125688,3951697.702567137,287.1
450741.9030509425,3951697.74037374,287.4
450741.7976167856,3951697.759444308,286.9
450741.6772084996,3951697.797083648,285.8
450741.6170043615,3951697.815903319,286.3
450741.4514686075,3951697.872278701,286.4
450741.3611111278,3951697.891265641,286.5
450741.2708561901,3951697.92873772,286.6
450741.1352686944,3951697.947975562,286.7
450741.0750645538,3951697.966795238,286.7
450740.7586595641,3951698.005521838,286.7
450740.6684046276,3951698.042993924,286.7
206919577.3109863,126488723.3250518,286.4
450740.4576388742,3951698.099620229,286.9
450740.3974347383,3951698.118439908,286.6
450740.2168223254,3951698.174898948,286.6
450740.1716948625,3951698.193634994,286.6
450740.0363124635,3951698.249843129,286.7
450739.9459549927,3951698.268830085,286.7
450739.8856483101,3951698.269164629,286.7
450739.8254441719,3951698.287984312,286.6
450739.5843200005,3951698.307807635,286.6
450739.4940650719,3951698.345279733,286.6
450739.3886309316,3951698.364350329,286.7
450739.2832993328,3951698.401906066,286.6
450739.2381718706,3951698.420642115,287.1
450739.0727386908,3951698.49550268,287.7
450738.9823812199,3951698.514489644,287.8
450738.8921262958,3951698.551961747,287.9
450738.8319221663,3951698.570781438,288
450738.5910030986,3951698.627575062,288.1
450738.5306964182,3951698.627909617,288.3
450738.3650581551,3951698.665799919,288.5
450738.2747006851,3951698.684786891,288.3
450738.2294706808,3951698.685037808,287.4
450738.0790116324,3951698.741329613,287.1
450737.9736800433,3951698.778885365,286.5
520787.0241311377,655878730226.0977,286.4
450737.7630168725,3951698.853996872,286.3
450737.7178894157,3951698.87273293,286.1
450737.6575827393,3951698.87306749,285.9
450737.4465093751,3951698.874238454,285.1
450737.3259985743,3951698.893392716,284.8
450737.205487774,3951698.912546981,284.8
450737.1000536425,3951698.931617604,285.5
450737.0097987328,3951698.969089726,284.5
-4.120832506716477e+43,-6.261887762758571e+47,284.3
450736.7989304679,3951699.007230982,283.7
450736.6935988941,3951699.044786749,284.5
450736.6033439848,3951699.082258874,284.4
450736.6940090985,3951699.1187273,284.2
450736.6036516386,3951699.137714288,284.6
450736.5132941792,3951699.156701278,284.6
450736.4529875046,3951699.157035846,283.6
450736.2872467053,3951699.17644105,282.7
206919993.4542611,126488425.2311921,283.2
450736.1065317888,3951699.214415035,283
450736.0161743311,3951699.23340203,283.2
