450737.4325607517,3951699.077658609,96
450737.5079440973,3951699.077240407,95.2
450737.56825077,3951699.076905846,95
450737.5984041065,3951699.076738566,94.8
442536928.4177076,193713899.6607906,130519
450737.7187098074,3951699.020614033,94.40000000000001
450737.7788113852,3951698.983309196,96.8
450737.9446547393,3951698.98238916,98.59999999999999
450738.0047563206,3951698.945084326,101.6
450738.1251645739,3951698.907444936,105.7
450738.140138692,3951698.888876158,106.2
450738.170292029,3951698.888708879,107.2
450738.2757261631,3951698.869638268,130519
450738.3511095102,3951698.869220073,108.6
450738.4264928506,3951698.868801879,107.4
450738.5018761955,3951698.868383685,104.6
450738.4716203134,3951698.850065825,101.7
450738.4716203134,3951698.850065825,99.8
450738.5618752327,3951698.812593718,99.90000000000001
450738.5919260228,3951698.793941303,100.1
450738.6821809408,3951698.756469198,100
450738.7573591931,3951698.719080729,99.59999999999999
450738.7875125329,3951698.718913453,98.8
450738.8625882371,3951698.66303985,98.8
450738.9227923685,3951698.644220159,100.6
450738.9829964978,3951698.62540047,101.2
450738.9987909907,3951698.754712797,102
450739.0590976655,3951698.754378247,102.2
450739.1494551364,3951698.735391282,101.1
450739.2398126032,3951698.716404319,100.4
450739.3001192828,3951698.71606977,100.5
450739.3302726204,3951698.715902496,100.6
450739.4357067587,3951698.696831898,100.1
450739.4507834275,3951698.69674826,101
450739.5561150212,3951698.659192527,102
450739.6162166044,3951698.621887703,104
450739.7061638962,3951698.528960196,104.3
450739.7813421546,3951698.491571737,104.5
450739.8415462913,3951698.472752053,104.7
450739.9168270927,3951698.453848735,105.1
450739.9771337696,3951698.45351419,105.6
450740.0373379046,3951698.434694507,105.2
450740.2030787247,3951698.415289374,106.1
450740.2783595321,3951698.396386058,105.9
450740.3085128706,3951698.396218787,104.2
450740.3982550852,3951698.26632101,104.2
442536896.4135928,193714577.1356721,130519
450740.5185608143,3951698.210196514,107
450740.5786624045,3951698.172891698,108.4
450740.6538406719,3951698.135503246,110
450740.7892230741,3951698.07929512,111.9
450740.8494272134,3951698.060475443,112.4
450740.9097338928,3951698.060140905,113.1
450740.9850147022,3951698.041237595,111.8
450741.2568049333,3951698.113672731,130519
450741.3471624105,3951698.09468579,111.8
450741.4225457595,3951698.094267621,111.4
450741.4827499021,3951698.075447948,110.7
450741.5428514995,3951698.038143139,110.1
450741.5730048416,3951698.037975872,109.9
450741.6632597771,3951698.000503796,110.2
450741.7384380503,3951697.963115355,110.8
450741.7985396495,3951697.925810548,111.1
450741.8586412515,3951697.88850574,113.9
450742.0403816171,3951698.035383248,114.1
450742.1006882966,3951698.035048718,113.5
450742.1307391012,3951698.016396315,112.9
450742.1759691064,3951698.016145418,111.3
450742.3115566007,3951697.996907589,109.3
450742.3868374113,3951697.978004291,108.7
450742.4621182266,3951697.959100994,108.2
450742.5223223677,3951697.940281327,107.2
450742.5825265113,3951697.921461664,106.3
450742.6426281142,3951697.884156862,105
450742.6578073253,3951697.902558367,105.8
450742.7331906781,3951697.902140209,105.8
450742.77831815,3951697.883404178,105.8
450742.8385222922,3951697.864584515,106.8
450742.8987264369,3951697.845764853,107.8
450742.9740072522,3951697.826861559,107.3
450743.0644672735,3951697.826359773,105.7
450743.0946206185,3951697.826192511,105.4
450743.2000547725,3951697.807121959,103.9
450743.230208113,3951697.806954698,102.8
450743.410820547,3951697.750495719,101.1
450743.4859988249,3951697.713107292,101
450743.561177108,3951697.675718866,102.8
450743.6213812532,3951697.656899208,102.3
450743.6965595374,3951697.619510785,102.9
450743.7567636832,3951697.600691127,104
450743.8320445,3951697.581787841,104
450743.8923511847,3951697.581453323,105.1
450744.012964552,3951697.580784288,106.8
450744.2391146157,3951697.579529852,106.2
450744.2993187653,3951697.560710198,105.3
450744.4046503944,3951697.523154522,106.5
450744.4496753344,3951697.485933362,106.9
450744.5247510886,3951697.430059805,107.3
450744.5999293714,3951697.392671388,107.6
450744.6449543175,3951697.355450227,107.6
450744.6750051251,3951697.336797836,107.6
450744.7051584671,3951697.33663058,108.4
450744.7503884848,3951697.336379695,108.4
450744.8105926301,3951697.317560045,109.1
450744.8858734559,3951697.298656768,109.1
450744.9462826765,3951697.316807395,107.9
450745.036742705,3951697.316305629,108
450745.0667935135,3951697.297653237,107.1
450745.1722276799,3951697.278582707,107.1
450745.2175602266,3951697.296816963,105.9
450745.2927385157,3951697.259428552,105.7
450745.3982752205,3951697.258843163,105.5
450745.4584793699,3951697.240023518,104.6
450745.5488368667,3951697.221036619,104.2
450745.6239126299,3951697.165163073,104.8
450745.6841167805,3951697.14634343,104.3
450745.7294493313,3951697.164577688,104
450745.7596026738,3951697.164410436,104.5130519
450745.7897560141,3951697.164243183,104.3
450745.8952927131,3951697.163657799,104.6
450745.9254460603,3951697.163490547,102.5
450745.9404201998,3951697.144921784,100.4
450746.0005218218,3951697.107617005,100.4
450746.0458543698,3951697.125851266,100.4
450746.0458543698,3951697.125851266,100.4
450746.0458543698,3951697.125851266,100.4
450746.0458543698,3951697.125851266,100
450746.0458543698,3951697.125851266,100.4
450746.0458543698,3951697.125851266,100.4
450746.0458543698,3951697.125851266,100.4
450746.0458543698,3951697.125851266,100.4
450746.0458543698,3951697.125851266,100.4
450746.0458543698,3951697.125851266,100.4
450746.0458543698,3951697.125851266,100.4
450746.0767254353,3951697.255079978,100.4
450746.0767254353,3951697.255079978,100
