450501.3097494225,3951677.074884272,0
450501.3122836133,3951677.069694144,0
450501.3107553319,3951677.066005521,0
450501.3086590201,3951677.068605206,0
450501.3062405644,3951677.067509544,0
450501.3056416172,3951677.068252312,0
450501.3047328935,3951677.067517947,0
450501.3048785104,3951677.066592851,0
450501.3011186043,3951677.068277524,0
450501.3021646994,3951677.066607979,0
450501.3014088031,3951677.066242477,0
450501.2968868228,3951677.066452541,0
450501.2974764941,3951677.064046112,0
450501.2967102938,3951677.061832097,0
450501.2959595472,3951677.062390853,0
450501.2959471824,3951677.060172636,0
450501.2936743461,3951677.058151877,0
450501.292018995,3951677.058715676,0
450501.2911051192,3951677.057057056,0
450501.287500106,3951677.059480294,0
450501.2880938989,3951677.057813269,0
450501.2855370415,3951677.058936665,0
450501.282952361,3951677.055069072,0
450501.2823616592,3951677.057290651,0
450501.2800743904,3951677.052681972,0
450501.2785770235,3951677.054538889,0
450501.2772046654,3951677.051773683,0
450501.2778108231,3951677.052324876,0
450501.2751021687,3951677.053264259,0
450501.2755276804,3951677.048455601,0
450501.2749173964,3951677.047165004,0
450501.2723626022,3951677.048658102,0
450501.2705523676,3951677.048483335,0
450501.2697799847,3951677.045160213,0
450501.2676589408,3951677.043323464,0
450501.2676579105,3951677.043138613,0
450501.2666210844,3951677.046471822,0
450501.2656876332,3951677.041301024,0
450501.265528621,3951677.039823054,0
450501.2623645732,3951677.040210405,0
450501.262654772,3951677.038175359,0
450501.2611275256,3951677.034671586,0
450501.2606618282,3951677.03227104,0
450501.2608259901,3951677.034673267,0
450501.2597407373,3951677.029318459,0
450501.2591201538,3951677.026179348,0
450501.2588371679,3951677.029508353,0
450501.2580627243,3951677.025815527,0
450501.2583570447,3951677.024519886,0
450501.256688303,3951677.022680617,0
450501.2559385891,3951677.023424225,0
450501.254259541,3951677.019736442,0
450501.2544175229,3951677.021029561,0
450501.2521498316,3951677.019933058,0
450501.2522830837,3951677.016789746,0
450501.2518245991,3951677.015683157,0
450501.2513692056,3951677.015131124,0
450501.2513527191,3951677.012173503,0
450501.2495393933,3951677.011444181,0
450501.2499710874,3951677.007744634,0
450501.249964905,3951677.006635524,0
450501.249790439,3951677.002384783,0
450501.2494765386,3951677.000168247,0
450501.2485760581,3951677.000912694,0
450501.2471995784,3951676.997408081,0
450501.2453790396,3951676.9953848,0
450501.2446262322,3951676.995573854,0
450501.2456774817,3951676.994828566,0
450501.2423544217,3951676.993737946,0
450501.2408446876,3951676.993376649,0
450501.239948331,3951676.994860501,0
450501.2382641309,3951676.99024846,0
450501.2381102753,3951676.989694748,0
450501.2367698574,3951676.992659932,0
450501.2370312026,3951676.985449048,0
450501.2367307021,3951676.98563558,0
450501.2365881763,3951676.987115232,0
450501.2358178544,3951676.984161811,0
450501.2358188848,3951676.984346664,0
450501.2362526397,3951676.981016818,0
450501.2359521369,3951676.981203349,0
450501.2356660574,3951676.983977801,0
450501.2323326956,3951676.981038668,0
450501.232177805,3951676.980300103,0
450501.2308116293,3951676.978644004,0
450501.2305018528,3951676.977166872,0
450501.229739774,3951676.975692264,0
450501.2304987616,3951676.976612319,0
450501.2306361329,3951676.97420841,0
450501.2303376886,3951676.974764646,0
450501.2313982094,3951676.975683019,0
450501.2325600397,3951676.967727685,0
450501.2301364344,3951676.965707768,0
450501.231813417,3951676.969025848,0
450501.233759995,3951676.966611853,0
450501.2334285753,3951676.961252845,0
450501.2322255335,3951676.961814122,0
450501.234340395,3951676.962541761,0
450501.2308675964,3951676.961636834,0
450501.2323711458,3951676.960889026,0
450501.2320716733,3951676.961260409,0
450501.2307003456,3951676.958680052,0
450501.2308490491,3951676.95830951,0
450501.2310163045,3951676.961266291,0
450501.2317433495,3951676.956455953,0
450501.227837831,3951676.959065723,0
450501.2318941138,3951676.956455113,0
450501.2288870174,3951676.957950732,0
450501.2285844536,3951676.957767562,0
450501.2287053363,3951676.95240603,0
450501.2258603409,3951676.955934173,0
450501.2287207923,3951676.955178801,0
450501.2287135795,3951676.953884841,0
450501.2295656356,3951676.944452378,0
450501.2271739682,3951676.948162852,0
450501.2276314202,3951676.949084588,0
450501.2250601372,3951676.947620064,0
450501.2255186195,3951676.948726651,0
450501.2267062122,3951676.945392602,0
450501.2244323386,3951676.943186992,0
450501.223852969,3951676.947441936,0
450501.2227862681,3951676.945414453,0
450501.2223236618,3951676.943568461,0
450501.2212703515,3951676.943944045,0
450501.2206569763,3951676.942098894,0
450501.2190129667,3951676.944696058,0
450501.2174929284,3951676.942486244,0
450501.2173524682,3951676.9443356,0
450501.2164571373,3951676.946004304,0
450501.2144858343,3951676.943981864,0
450501.2116284717,3951676.945291793,0
450501.2159924726,3951676.943788609,0
450501.2123740594,3951676.943808779,0
450501.2107279889,3951676.94603624,0
450501.2107362321,3951676.947515051,0
450501.208758742,3951676.944383503,0
450501.2053086147,3951676.947545306,0
450501.2080203649,3951676.947160476,0
450501.2062142518,3951676.947725116,0
