450508.5635220754,3951687.407156911,9.52
450508.5984611652,3951687.535253037,11.99
450508.6439436357,3951687.66144183,15.45
450508.6753893271,3951687.784935997,14.66
450508.7087445084,3951687.899361524,14.75
450508.7431777173,3951688.017847897,14.6
450508.7811345506,3951688.119307776,15.81
450508.8155461224,3951688.233912271,15.25
450508.8430275697,3951688.349479677,13.65
450508.8711505536,3951688.444894078,13.77
450508.9052502899,3951688.557651741,14.82
450508.9366156177,3951688.6667275,15.03
450508.9782763605,3951688.783509879,16.82
450509.0170807752,3951688.901787036,17.29
450509.0630941816,3951689.015032871,19.19
450509.0999853376,3951689.11465012,19.33
450509.1396418076,3951689.223494812,19.21
450509.1709089039,3951689.341998836,16.55
450509.1937351149,3951689.460919614,13.42
450509.2192088412,3951689.594983927,11.98
450509.2421597102,3951689.736271727,10.75
450509.2674466079,3951689.863867078,10.7
450509.3054899681,3951689.980854476,14.04
450509.3483101241,3951690.116300968,15.93
450509.3845957926,3951690.242541022,16.07
450509.4163017886,3951690.358639455,15.72
450509.4558651764,3951690.477836669,16.88
450509.492360332,3951690.614612411,15.61
450509.5178062346,3951690.743685735,13.16
450509.5477689608,3951690.871624742,12.8
450509.5861869951,3951691.001734914,14.09
450509.6117465732,3951691.124152746,12.69
450509.642751271,3951691.249682804,12.86
450509.6888676813,3951691.381413783,15.51
450509.7145409373,3951691.497176126,14.14
450509.750668615,3951691.622123061,14.35
450509.7849190976,3951691.734879885,14.97
450509.8103722024,3951691.865247171,12.73
450509.8380260277,3951691.984695617,12.33
450509.8640873522,3951692.115983799,11.17
450509.9024040616,3951692.254967677,12.63
450509.9285800928,3951692.379785219,11.83
450509.9616522486,3951692.497539755,13.03
450510.0024372069,3951692.619503021,15.18
450510.0374806632,3951692.739279999,15.3
450510.0639118684,3951692.855777548,13.23
450510.0898680997,3951692.968210888,12.07
450510.135914442,3951693.087371972,15.83
450510.1597846657,3951693.204253508,13.12
450510.1942786239,3951693.333646122,13.4
450510.2290545373,3951693.459524878,13.4
450510.2621792291,3951693.586706838,13.21
450510.3053764494,3951693.70865666,15.51
450510.3486396027,3951693.842436973,16.45
450510.3929488495,3951693.974547741,16.95
450510.4434965501,3951694.089801741,18.99
450510.4865969252,3951694.194375533,19.58
450510.5208212745,3951694.329500222,16.29
450510.5530289962,3951694.454469007,15
450510.5938654487,3951694.585674844,15.61
450510.6140046132,3951694.709416891,12.24
450510.6521890711,3951694.851728939,12.99
450510.6896550831,3951694.97334099,14.13
450510.7247541529,3951695.103099946,14.62
450510.760633839,3951695.237660839,14.52
450510.8010272603,3951695.370532861,15.06
450510.8246694377,3951695.473551385,13.05
450510.8545352907,3951695.584114365,12.84
450510.8791634514,3951695.701731108,11.48
450510.8999997798,3951695.815302127,10.75
450510.9211290452,3951695.954381799,9.369999999999999
450510.9393154425,3951696.079428729,8.17
450510.977278046,3951696.208986871,11.2
450511.0037401288,3951696.331029965,11.21
450511.0404862931,3951696.458746315,13.17
450511.0813848984,3951696.574054095,15.36
450511.1085307656,3951696.683523094,14.02
450511.144362018,3951696.809395971,14.12
