302456.47450266953,4123709.1967838127,28.15
302457.1427560258,4123709.804136312,29.67
302457.7905064544,4123710.393057081,28.51
302458.40546660725,4123710.9524693056,29.42
302458.97736863926,4123711.4731684793,30.16
302459.49851083214,4123711.948339189,28.71
302459.9639719929,4123712.373708606,28.53
302460.37172861607,4123712.74771063,28.64
302460.72244366514,4123713.0712893824,27.6
302461.0191077545,4123713.347557788,28.12
302461.2665401744,4123713.581360247,28.29
302461.47077341715,4123713.7786449073,28.43
302461.63862285385,4123713.9461574694,28.49
302461.77713215566,4123714.0908837193,27.97
302461.8931632896,4123714.2196428846,28.23
302461.99305962893,4123714.3387691327,27.77
302462.08244490944,4123714.4538892494,28.55
302462.1660820299,4123714.5697877817,27.95
302462.2478434136,4123714.6903234445,28.19
302462.33071039675,4123714.8184352983,27.39
302462.40680498595,4123714.947040083,27.2
302462.4911344471,4123715.0896975803,28.04
302462.5833588178,4123715.2458831253,27.83
302462.6829582791,4123715.4147681217,27.48
302462.78925929073,4123715.595261011,27.38
302462.90153370675,4123715.7861905172,26.91
302463.01892886974,4123715.9861663673,27.08
302463.14056412515,4123716.1937546614,27.22
302463.26557260565,4123716.4075330114,27.62
302463.3931268446,4123716.6261673705,26.28
302463.5225006362,4123716.848464654,26.63
302463.6530638571,4123717.073417634,26.06
302463.7843150181,4123717.30022313,25.99
302463.9159019989,4123717.528291085,30.12
302464.0475713188,4123717.7572509022,27.24
302464.17919739883,4123717.986914924,27.82
302464.3107720235,4123718.2172759776,28.81
302464.4423499974,4123718.448449728,28.86
302464.5740446724,4123718.6806382216,27.87
302464.7060065966,4123718.9140771036,28.88
302464.8382750263,4123719.148809127,28.87
302464.97106188454,4123719.3851509844,28.03
302465.1045297359,4123719.6232976075,28.78
302465.23879626615,4123719.8633717746,27.8
302465.37393640674,4123720.1053855238,28.11
302465.5100228466,4123720.349335052,28.84
302465.64706786984,4123720.595105139,28.51
302465.7850538208,4123720.8425267194,28.87
302465.92385979946,4123721.0913052,25.36
302466.06342620554,4123721.341207282,25.4
302466.203793804,4123721.592221825,26.2
302466.3448298222,4123721.8440346466,25.96
302466.4864456483,4123722.096463392,25.68
302466.62855728454,4123722.3493731706,25.44
302466.77108443767,4123722.6026559654,25.67
