302461.8130466455,4123713.929445737,27.95
302461.8233406821,4123713.958254199,23.78
302461.8356349872,4123713.977763773,25.92
302461.8569097995,4123714.014270393,27.79
302461.8774321517,4123714.043948376,29.63
302461.895501956,4123714.082565819,28.36
302461.9198993019,4123714.12603034,27.58
302461.9434790218,4123714.166183448,28.15
302461.9684025161,4123714.206860042,29.71
302461.9951830003,4123714.251008627,29.33
302462.0222767164,4123714.302181222,28.42
302462.0518143827,4123714.350335726,28.77
302462.0863923933,4123714.40521796,29.67
302462.111933542,4123714.453281472,28.99
302462.1491165295,4123714.51198817,29.35
302462.1800240898,4123714.561775763,29.7
302462.2107969524,4123714.61841287,28.51
302462.2505501027,4123714.679464559,29.82
302462.2763174403,4123714.730853403,28.46
302462.3125132936,4123714.791618731,28.45
302462.3465432767,4123714.842072991,29.42
302462.3820128924,4123714.903410517,28.76
302462.4103286328,4123714.956219686,27.78
302462.4482074958,4123715.019350879,27.91
302462.488012755,4123715.076330542,30.16
302462.5267265438,4123715.137221653,290819
302462.5653056321,4123715.20496228,29.52
302462.6112124572,4123715.276046158,29.74
302462.6521486798,4123715.349652478,28.71
302462.6949549428,4123715.427285592,27.68
302462.7434276792,4123715.50682076,28.25
302462.7937661104,4123715.590197788,28.53
302462.8430912882,4123715.674523841,28.45
302462.8955475976,4123715.75988643,28.97
302462.9446423374,4123715.846993454,28.64
302462.9952375226,4123715.941281584,27.48
302463.0542082876,4123716.026860946,29.42
302463.1042947271,4123716.12467674,27.6
302463.2191359053,4123716.314967168,28.41
302463.2762064841,4123716.4140989,28.12
302463.3375953051,4123716.508133034,29.43
302463.3918218686,4123716.612142639,27.6
302463.4523149414,4123716.712119015,28.29
302463.5132342836,4123716.81763645,28.18
302463.5737404094,4123716.91816763,28.43
302463.6312154938,4123717.021915754,27.8
302463.6979926905,4123717.131181106,28.49
302463.7588599118,4123717.240770569,27.9
302463.8217927925,4123717.350126386,27.97
302463.8866652347,4123717.460176708,28.21
302463.9505113715,4123717.570621254,28.23
302464.0120874133,4123717.678898784,28.03
302464.0748767821,4123717.788443018,27.77
302464.1386838548,4123717.903514391,27.76
302464.2029038219,4123718.004698323,28.55
302464.2626839081,4123718.118384174,27.59
302464.3266039151,4123718.225681365,27.95
302464.3907892776,4123718.337968294,27.84
302464.4527261952,4123718.442721643,28.19
302464.5094185602,4123718.550929065,27.26
302464.571768696,4123718.660668673,27.39
302464.6336707961,4123718.763942553,28.02
302464.6908023754,4123718.871954604,27.2
302464.7522043253,4123718.972834781,28.15
302464.8136107308,4123719.080191128,28.04
302464.8689853157,4123719.182693431,27.41
302464.9297001942,4123719.285810215,27.83
302464.9844442797,4123719.392953269,26.84
302465.0420366212,4123719.489112152,27.48
302465.0997986856,4123719.592483458,27.58
302465.1537337443,4123719.690393733,27.38
302465.2096040076,4123719.788813576,27.61
302465.2637652556,4123719.890049182,27
302465.316956669,4123719.987791922,26.91
302465.3680127882,4123720.082809363,26.84
302465.4251007267,4123720.182680844,27.36
302465.4750783221,4123720.275873303,27.08
302465.5254951349,4123720.36887039,26.69
302465.5761686037,4123720.466487345,26.38
302465.6308081244,4123720.562900755,27.22
302465.6775980128,4123720.652652536,26.55
302465.7313242727,4123720.747977218,26.98
302465.7845329723,4123720.840168463,27.62
302465.8275003104,4123720.93093538,26.01
302465.8801218253,4123721.01703424,27.57
302465.9256636681,4123721.110331084,26.28
302465.9758020575,4123721.197783635,26.8
302466.0214786005,4123721.284230964,26.78
302466.0706167961,4123721.373187343,26.63
302466.1165803462,4123721.459257846,26.71
302466.1619524632,4123721.545342266,26.44
302466.2068853564,4123721.63162206,26.06
302466.252453098,4123721.71344604,26.72
302466.3006475673,4123721.800019155,26.85
302466.3404488445,4123721.881978834,25.99
302466.3851250801,4123721.963638758,26.68
302466.4307840969,4123722.043055119,27.06
302466.4872367437,4123722.122217485,30.12
302466.5338524344,4123722.198280682,30.36
302466.5773719134,4123722.281078047,28.15
302466.619651955,4123722.361499105,27.24
