450567.9714646211,3951652.118290229,0
450567.9791084897,3951652.110113965,0
450567.9838008041,3951652.113415273,0
450567.9877042949,3951652.11043583,0
450567.9902632233,3951652.109682157,0
450567.9887637825,3951652.11116936,0
450567.9940077149,3951652.10522474,0
450567.9922690126,3951652.090815565,0
450567.992329724,3951652.101721798,0
450567.9933521674,3951652.095800678,0
450567.987468118,3951652.095094005,0
450567.9924722589,3951652.100242147,0
450567.9871809899,3951652.097683602,0
450567.9863082822,3951652.103419032,0
450567.9844383617,3951652.09252287,0
450567.9796384984,3951652.096986161,0
450567.9809583599,3951652.090323957,0
450567.9772138706,3951652.094781372,0
450567.9766499,3951652.101809083,0
450567.9728004498,3951652.087411655,0
450567.983240455,3951652.094008396,0
450567.9861626603,3951652.104344128,0
450567.9873163219,3951652.094909992,0
450567.9912990461,3951652.106164105,0
450567.9993247113,3951652.112404572,0
450568.0040098251,3951652.114411919,0
450568.0049504426,3951652.120876682,0
450568.0129750787,3951652.126932296,0
450568.0109024086,3951652.133783547,0
450568.0018198062,3951652.154353246,0
450567.9907144603,3951652.16365792,0
450567.9773295767,3951652.196821854,0
450567.9548420496,3951652.219869316,16.21
450567.9170328262,3951652.25316921,321.34
450567.8819184044,3951652.255952681,302.16
450567.8422716938,3951652.257097667,289.62
450567.7884842051,3951652.29104108,291.27
450567.7281725525,3951652.317626527,292.24
450567.6747638101,3951652.311268981,287.54
450567.6268485543,3951652.31671171,284.18
450567.5773602647,3951652.337506336,285.01
450567.4951842353,3951652.363658927,284.49
450567.438637658,3951652.389483988,284.31
450567.3596869354,3951652.399166342,281.17
450567.2885020329,3951652.395495753,278.69
450567.2264063997,3951652.399538567,277.26
450567.1231476177,3951652.430245093,279.71
450567.0759702356,3951652.4599,281.81
450566.9878566524,3951652.475733648,282.5
450566.910550965,3951652.537166841,288.44
450566.8884426508,3951652.601250472,298.75
450566.8129806631,3951652.641784548,301.74
450566.7108559938,3951652.659544767,295.98
450566.6413974514,3951652.668065143,291.03
450566.5429771456,3951652.674158746,284.93
450566.4677631818,3951652.705078873,286.14
450566.3594827729,3951652.727494793,284.02
450566.3088470029,3951652.758832671,284.48
450566.2427089352,3951652.795063132,287.68
450566.1643618167,3951652.777752997,283.22
450566.0698341831,3951652.806007789,284.78
450565.9952526364,3951652.815111261,285.34
450565.9040799827,3951652.796023956,280.62
450565.800880921,3951652.783288744,275.02
450565.7406634206,3951652.853869672,280.44
450565.6325312222,3951652.848741068,279.66
450565.5419935216,3951652.889543936,283.34
450565.505450663,3951652.906569365,285.98
450565.4509479489,3951652.920367348,287.72
450565.3522739498,3951652.9621398,290.07
450565.278107662,3951652.964586109,289.1
450565.2069783144,3951653.025060647,293.4
450565.1415539568,3951653.054077716,295.11
450565.0788084273,3951653.07679473,294.73
450564.9995350702,3951653.109770897,292.54
450564.9367555819,3951653.126387818,291.68
450564.8435148868,3951653.142065173,288.04
450564.7531917774,3951653.140164861,284.06
450564.7201067887,3951653.18249647,289.13
450564.627296785,3951653.194289431,289.26
450564.5497724336,3951653.243523292,292.2
450564.5362126211,3951653.245262493,294.79
450564.4730343458,3951653.271494207,298.92
450564.3208734031,3951653.292860438,292.62
450564.2492789036,3951653.323945292,292.64
450564.1523369442,3951653.35184383,290.7
450564.0304653545,3951653.343279448,285.27
450563.942468592,3951653.353012192,283.55
450563.8061289764,3951653.372626638,283.48
450563.7467373883,3951653.401979848,285.14
450563.6350629258,3951653.410550413,283.66
450563.5142461939,3951653.428969303,281.68
450563.3939934225,3951653.440360484,281.63
450563.2852766784,3951653.438562589,281.22
450563.1892269805,3951653.464237886,283.17
450563.1013449608,3951653.521663135,289.08
450563.0184197553,3951653.521570227,288.99
450562.9145358082,3951653.521224287,285.8
450562.8198193401,3951653.596803587,292.08
450562.7150343949,3951653.570028099,289.07
450562.5770450921,3951653.618304601,288.56
450562.4693538813,3951653.611140151,285.49
450562.384003011,3951653.662820747,287.03
450562.309620096,3951653.707600565,291.67
450562.1632742644,3951653.663125326,284.32
450562.0924938185,3951653.67793824,283.5
450562.0534378345,3951653.731024813,289.54
450561.9770985423,3951653.74938096,290.77
450561.8516805794,3951653.753776348,286.98
