450666.2176458534,3951711.636618201
450666.2176458534,3951711.636618201
450666.2176458534,3951711.636618201
450666.2176458534,3951711.636618201
450666.2176458534,3951711.636618201
450666.2176458534,3951711.636618201
450666.2176458534,3951711.636618201
450666.2176458534,3951711.636618201
450666.38461866,3951711.839033352
450666.8218414585,3951711.836604284
450666.38461866,3951711.839033352
450666.38461866,3951711.839033352
450666.38461866,3951711.839033352
450666.38461866,3951711.839033352
450666.4607207857,3951711.968010519
450666.3855429411,3951712.005399603
450666.3404156987,3951712.024136026
450666.1747779658,3951712.06202768
450666.1296507242,3951712.080764106
450665.9489363459,3951712.118739526
450665.7983752682,3951712.156547427
450665.6780701856,3951712.212672941
450665.5426884551,3951712.268882224
450665.4674079217,3951712.287786176
450665.1210558317,3951712.363653285
144415647.3727142,104000772.8163452
450664.8199336902,3951712.439269116
450664.7296792096,3951712.476741978
450664.6542959734,3951712.4771608
450664.338097193,3951712.552860411
450664.006924474,3951712.647128939
450663.9164645926,3951712.647631532
450663.6603670047,3951712.686025828
450663.3448871694,3951712.891121448
450663.2545299949,3951712.910109186
450662.9986378271,3951712.985473779
450662.9233573002,3951713.004377755
450662.8330001277,3951713.023365496
450662.5019301453,3951713.136119219
450662.3514718095,3951713.192412317
450662.2022459487,3951713.470527086
450662.0352730706,3951713.268112011
450661.8546614423,3951713.324572655
450661.7344591075,3951713.399183364
450661.4636957372,3951713.51160205
450661.2981607601,3951713.567978935
450661.1176518559,3951713.642924733
450660.9520141763,3951713.680816487
450660.78647921,3951713.737193381
450660.6208415336,3951713.77508514
450660.4552038584,3951713.812976903
450660.2896688977,3951713.869353808
450660.1240312256,3951713.907245577
450659.8538841601,3951714.130575146
450659.6882464946,3951714.168466922
450659.5227115451,3951714.224843842
450659.3721505266,3951714.26265185
450659.0559518542,3951714.338351651
450658.8903141936,3951714.376243444
450658.7398558988,3951714.432536604
450658.6645753903,3951714.451440616
450658.4387338763,3951714.508152653
450658.1681760082,3951714.657541717
450658.0026410793,3951714.713918664
450657.9273605748,3951714.732822683
450657.7016217884,3951714.808019878
450657.5510607894,3951714.845827918
450657.38562858,3951714.920690016
450657.3104507977,3951714.958079179
450657.0846093047,3951715.01479125
450656.9038950289,3951715.052766856
450656.7383601083,3951715.109143828
450656.5877991182,3951715.146951886
450656.2867798586,3951715.241053146
450656.1363215919,3951715.297346352
450655.9556073188,3951715.335321977
450655.7899696937,3951715.373213827
214276813.0905522,128947886.5036882
450655.4889504521,3951715.467315116
450655.3083389083,3951715.523775893
450655.1276246453,3951715.561751535
450655.0523441583,3951715.580655579
450654.9022967881,3951715.71088936
450654.7366591765,3951715.74878123
450654.5710215617,3951715.786673103
450654.4806644341,3951715.805660933
450654.4053839506,3951715.824564978
450654.0742114538,3951715.91883388
450653.9085738448,3951715.956725765
450653.8182167202,3951715.9757136
450653.5774013555,3951716.050994684
450653.4117637533,3951716.088886579
450653.3972007379,3951716.181396058
442537600.4559127,193699672.7621449
450653.2769985113,3951716.256006884
450652.9009042991,3951716.405982596
450652.7503433442,3951716.44379072
450652.5848084793,3951716.500167768
450652.3590697812,3951716.575365102
450652.1181517191,3951716.632161086
450651.9524114009,3951716.651567869
450651.7570314484,3951716.763567923
450651.6817509807,3951716.782471994
450651.5913938666,3951716.801459853
450651.1097632245,3951716.952022148
450650.9442283814,3951717.008399229
450650.8538712735,3951717.027387095
450659.6137070092,3951717.034166119
450650.4623922962,3951717.121991283
450650.3721379217,3951717.159464293
450650.252038465,3951717.252560297
450650.1015802693,3951717.308853606
450649.9360454344,3951717.365230705
450649.8607649732,3951717.384134791
450649.7705106039,3951717.421607806
450649.4392354801,3951717.497391744
450649.3639550186,3951717.516295833
450649.2886745552,3951717.535199925
450648.9573994417,3951717.610983879
450648.5353562986,3951717.631815176
450648.4600758377,3951717.650719275
450648.2193633,3951717.744485644
450648.129006205,3951717.763473537
450647.8729088236,3951717.801868292
450647.7222451778,3951717.821191362
450647.5415309917,3951717.859167159
450647.360919547,3951717.9156281
450647.1952820021,3951717.953520112
450647.1049249089,3951717.972508015
450646.8029811958,3951717.900243347
450646.6223697541,3951717.956704303
450646.4568349525,3951718.01308147
450646.2761207753,3951718.051057293
450646.1104832395,3951718.088949325
450645.9449484456,3951718.145326497
450645.7793109082,3951718.183218536
450645.6288527579,3951718.23951192
450645.4632152258,3951718.277403964
450645.2976804394,3951718.333781149
450645.1921439745,3951718.33436773
450644.905893349,3951718.372930166
450644.7402558246,3951718.410822223
450644.5745155558,3951718.430229144
450644.3939041385,3951718.486690145
450644.3186236955,3951718.50559428
450644.0627318394,3951718.580959423
450643.7315595495,3951718.675228711
450643.5509481468,3951718.731689731
450643.3694120251,3951718.6217845
450643.279054951,3951718.640772442
68573471.10458052,71154973.59061579
450642.8574228472,3951718.735544569
450642.706964724,3951718.791838001
450642.556506598,3951718.848131438
450642.3908690896,3951718.886023541
450642.1951810608,3951718.942568389
450642.0296463044,3951718.998945635
450641.894162073,3951719.036670142
450641.6534496396,3951719.13043669
450641.5630925717,3951719.149424651
450641.3373540302,3951719.224622267
450641.1868959221,3951719.280915725
450641.1116154923,3951719.299819887
450640.8556209383,3951719.356699982
450640.7652638719,3951719.375687952
450640.5245514615,3951719.469454531
450640.3286579475,3951719.489029143
450640.1931737327,3951719.526753675
450639.9675379627,3951719.620436463
450639.8020032371,3951719.676813753
450639.6514423901,3951719.7146221
450639.5610853344,3951719.73361008
450639.3050907952,3951719.790490223
450639.2148364956,3951719.827963346
450638.9589447189,3951719.903328637
450638.7932044911,3951719.922735666
450638.7028474369,3951719.941723656
450638.4468529111,3951719.998603823
441145.8343563808,-1580069.008305497
450637.9953759232,3951720.148999217
450637.8146618276,3951720.186975215
450637.634050487,3951720.243436355
450637.5437961943,3951720.280909495
450637.3029810825,3951720.356191024
450637.137240864,3951720.375598085
450637.04688382,3951720.394586093
450636.9565267719,3951720.4135741
450636.6254573843,3951720.526328795
450636.4897676748,3951720.527083104
450636.3242329872,3951720.583460459
450636.2339787057,3951720.620933614
450635.9933691342,3951720.733185458
450635.8428083204,3951720.770993869
450635.677273639,3951720.827371236
450635.5418922257,3951720.883580978
450635.3763575437,3951720.939958352
450635.1957462354,3951720.99641954
450635.0301087986,3951721.03431178
450634.7286788978,3951721.05447322
450634.5481703602,3951721.129419563
450634.3675590585,3951721.18588077
450634.2019216286,3951721.223773025
450634.0361814323,3951721.243180146
450633.8554673724,3951721.281156222
68573872.73890024,71154802.20480323
450633.5696279469,3951721.393659583
450633.388811125,3951721.41315053
450633.2984540967,3951721.432138576
450632.8315923335,3951721.527162634
450632.6659549091,3951721.565054917
206271784.3416216,126260956.6726897
450632.3347828476,3951721.659324636
450632.1691454347,3951721.697216929
450632.0185846523,3951721.735025406
450631.8379733784,3951721.791486664
450631.6724387403,3951721.847864106
450631.5068013312,3951721.885756412
450631.2359358182,3951721.979690887
450631.0853750469,3951722.017499379
450630.9197376433,3951722.055391695
450630.7389208375,3951722.074882699
450630.6637432273,3951722.112272088
450630.4077488119,3951722.169152488
450630.2421114139,3951722.207044818
450630.1668310331,3951722.225949071
450629.9261188055,3951722.319715941
450629.7755580405,3951722.357524456
450629.4582293689,3951722.229888782
450629.2926947512,3951722.286266269
450629.1270573598,3951722.324158619
450628.9764966026,3951722.361967147
450628.8108592161,3951722.399859503
450628.6150685676,3951722.437919516
450628.4495339566,3951722.494297017
450628.2990759826,3951722.550590697
450628.1334386023,3951722.588483065
450627.9678012234,3951722.626375438
450627.4390913586,3951722.444457995
442034.8307895333,-1926668.187952784
450627.10791938,3951722.538727907
450626.9272053739,3951722.576704126
450626.7464913671,3951722.614680352
450626.5809567752,3951722.671057888
450626.4907025523,3951722.708531143
450626.2347081814,3951722.765411663
